fineli_id	group_name	default	specific_tags	display_name	extra_tags	piece_weight	density_constant	example_brands	scientific_name	processing	classification	edible_portion	special_diets
11557	Citronjuice	TRUE	outspädd	Citronsaft	citron juice, citronsaft, saft av citron, saft från citron		1		Citrus limon	Mosat	Juicer	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LOWCHOL, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, UNSWEET, SOYAFREE, LOWSALT, NAGLUFRE, MILKFREE, LOWFAT, VEGAN, FATFREE
437	Citronjuice		utspädd	Citronjuice			1		Citrus limon	Mosat	Juicer	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LOWCHOL, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, UNSWEET, SOYAFREE, LOWSALT, NAGLUFRE, MILKFREE, LOWFAT, VEGAN, FATFREE
29208	Couscous	TRUE	Couscous	Couscous			0.8			Obehandlat	Vete	100 %	SOYAFREE, UNSWEET, MILKFREE, LACSFREE, SALTFREE, LACVEGE, VEGAN, LACOVEGE, EGGFREE
11159	Crème fraiche		lätt, 15-18% fett	Lätt crème fraiche			1			Industriellt	Grädde/creme	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
628	Crème fraiche	TRUE	28% fett	Crème fraiche	creme fraiche, crème fraiche, créme fraiche		1			Industriellt	Grädde/creme	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33021	Currypasta	TRUE	kryddpasta, curry pasta	Currypasta	currypasta, kryddpasta					Blandat	Kryddsåser	100 %	
28937	Dadel	TRUE	torkad, vägd med kärna	Dadel	dadlar	8			Phoenix dactylifera	Torkat	Övrig frukt	87 %	
369	Dill	TRUE	färsk	Dill			0.167		Anethum graveolens	Obehandlat	Bladgrönsaker	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
32403	Dippmix	TRUE	såspulver, innehåller mjölk	Dippmix	dippmix, dipmix					Torkat	Hjälpämnen vid tillverkning	100 %	
32404	Dippmix		såspulver, mjölkfri	Dippmix, mjölkfri						Torkat	Hjälpämnen vid tillverkning	100 %	SOYAFREE, LACSFREE, MILKFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
34598	Drickkvarg	TRUE	drickbar kvarg	Drickkvarg	drick kvarg		1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, LOWLACS, EGGFREE
29089	Drickyoghurt		0,1% fett	Drickyoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
33703	Drickyoghurt		0,9% fett, probiotika	Drickyoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
34606	Drickyoghurt		1,7% fett, laktosfri, 1,5 ug vitamin d	Drickyoghurt			1	valio play		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
34618	Drickyoghurt		2% fett, laktosfri, 1 ug vitamin d	Drickyoghurt			1	valio grekisk		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
33910	Drickyoghurt		fett 1,5%, 0,75 ug vitamin d, probiotika	Drickyoghurt			1	actimel		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33911	Drickyoghurt		fettfri, syntetiskt sötad, 0,75 ug vit d, probiotika	Drickyoghurt			1	actimel		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
32600	Drickyoghurt		1,6% fett, 0,9 ug vitamin d	Drickyoghurt			1	danonino dino		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
34653	Drickyoghurt		0,8% fett	Drickyoghurt			1	danup drink		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, LACOVEGE, EGGFREE
34650	Drickyoghurt		fettfri, syntetiskt sötad	Drickyoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
34613	Drickyoghurt		1,4% fett, laktosfri, 1 ug vitamin d	Drickyoghurt			1	gefilus smoothie		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
34608	Drickyoghurt		kvarg, yoghurt med kvarg, fett 1,2%, 1 ug vitamin d	Drickyoghurt			1	valio		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
34790	Drickyoghurt		2,1% fett	Drickyoghurt			1	benecol, stanoler		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
34786	Drickyoghurt	TRUE	2,1% fett	Drickyoghurt	drickyoghurt		1	benecol aurinkoinen, stanoler		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
30452	Drickyoghurt		0,1% fett, låg laktoshalt	Drickyoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, LOWLACS, EGGFREE
11198	Druvsocker	TRUE	glukos	Druvsocker	druvsocker, glukos					Industriellt	Socker, sirap	100 %	SOYAFREE, LOWPROT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
32502	Dumle	TRUE	sötsak, dumle, kola med chokladöverdrag	Dumle				fazer		Industriellt	Sötsaker	100 %	NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
34980	Emmentalost		2% fett	Emmentalost, 2% fett						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
642	Emmentalost		27-30% fett, rödstämplad	Emmentalost, rödstämplad						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACSFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
691	Emmentalost		27-30% fett, storhålig, blåstämplad, gruyere	Emmentalost, gruyere						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACSFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33554	Emmentalost	TRUE	28% fett	Emmentalost	emmentalostar					Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
32897	Energidryck		energivatten, teho, olvi, vitaminerad	Energidryck			1			Industriellt	Läskedrycker	100 %	
29070	Energidryck		vitaminerad	Energidryck, vitaminerad			1			Industriellt	Läskedrycker	100 %	SOYAFREE, LOWPROT, NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
32745	Energidryck	TRUE	vitaminerad, delvis syntetiskt sötad	Energidryck, vitaminerad, delvis syntetiskt sötad	energidrycker		1			Industriellt	Läskedrycker	100 %	LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD, SOYAFREE, NAGLUFRE, MILKFREE, VEGAN, FATFREE
32746	Energidryck		vitaminerad, syntetiskt sötad	Energidryck, vitaminerad, syntetiskt sötad			1			Industriellt	Läskedrycker	100 %	SOYAFREE, NAGLUFRE, LOWPROT, MILKFREE, LACSFREE, SALTFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
11071	Exotisk frukt	TRUE	specialfrukt, exotisk, medelvärde, mango/papaya, skalad	Exotisk frukt					Mangifera indica, carica papaya	Obehandlat	Övrig frukt	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
33067	Exotisk frukt		specialfrukt, exotisk, medelvärde, mango/papaya, torkad	Exotisk frukt, torkad					Mangifera indica, carica papaya	Torkat	Övrig frukt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
32786	Falukorv	TRUE	17% fett, medelvärde av industriella produkter	Falukorv	falu korv					Industriellt	Korv	100 %	NAGLUFRE, LACSFREE, LOWCHOL, HIGHSALT, GLUTFREE, EGGFREE
32779	Falukorv		innehåller mjölkprotein, 19% fett	Falukorv						Industriellt	Korv	100 %	SOYAFREE, NAGLUFRE, LACSFREE, LOWCHOL, HIGHSALT, GLUTFREE, EGGFREE
32780	Falukorv		innehåller sojaprotein, 19% fett	Falukorv						Industriellt	Korv	100 %	NAGLUFRE, LACSFREE, LOWCHOL, HIGHSALT, GLUTFREE, EGGFREE
30279	Falukorv		lätt, innehåller mjölkprotein, 14% fett	Falukorv						Industriellt	Korv	100 %	
32784	Falukorv		lätt, medelvärde, 10% fett	Falukorv						Industriellt	Korv	100 %	SOYAFREE, NAGLUFRE, LACSFREE, LOWCHOL, LOWFAT, HIGHSALT, GLUTFREE, EGGFREE
32778	Falukorv		medelvärde, 18% fett	Falukorv						Industriellt	Korv	100 %	SOYAFREE, NAGLUFRE, MILKFREE, LACSFREE, LOWCHOL, HIGHSALT, GLUTFREE, EGGFREE
30914	Fänkål	TRUE		Fänkål					Foeniculum vulgare var. azoricum	Obehandlat	Bladgrönsaker	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN, FATFREE
11571	Färskost		11% fett, naturell	Färskost (lätt)			1			Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
34762	Färskost		15% fett, naturell, laktosfri	Färskost (lätt, laktosfri)			1			Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACSFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
30443	Färskost		15% fett, smaksatt	Färskost (lätt, smaksatt)			1	creme bonjour light		Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
34765	Färskost	TRUE	20% fett, naturell	Färskost	philadelphiaost, philadelphia, färsk ost		1			Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
34764	Färskost		25% fett, naturell, laktosfri	Färskost (laktosfri)			1			Industriellt	Ost	100 %	UNSWEET, SOYAFREE, NAGLUFRE, LOWSALT, LACSFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
682	Färskost		30% fett, smaksatt	Färskost (smaksatt)			1	creme bonjour/cantadou		Industriellt	Ost	100 %	
11550	Färskost		30% fett, smaksatt, låg laktoshalt	Färskost (smaksatt, låg laktos)			1			Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
658	Färskost		36-44% fett, helfet	Färskost (helfet)			1	kasakka/musta-pekka		Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
11130	Färskost		6-11% fett, smaksatt	Färskost			1			Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
34752	Färskost		mascarpone, 38% fett	Färskost			1			Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
11132	Färskost		vegetabilisk fettblandning, 24-30% fett	Färskost			1			Industriellt	Ost	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
11211	Fetaost	TRUE	25% fett, av getmjölk, i saltlag	Fetaost	feta ost					Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, HIGHSALT, GLUTFREE, LACOVEGE, EGGFREE
29228	Fetaost		getmjölk, i olja	Fetaost						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, HIGHSALT, GLUTFREE, LACOVEGE, EGGFREE
33525	Fettpulver	TRUE	för livsmedelsindustri	Fettpulver						Icke-definierat	Matlagnings- och industrifett	100 %	
33070	Fikon	TRUE	torkad	Fikon		20				Torkat	Övrig frukt	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
28936	Fikon		vägd med skal, torkad	Fikon (med skal)		25			Ficus carica	Torkat	Övrig frukt	97 %	
33728	Fil		1,5% fett, laktosfri	Fil (laktosfri)			1			Industriellt	Syrade mjölkprodukter	100 %	LOWSALT, LACSFREE, LOWCHOL, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33201	Fil		1% fett, laktosfri	Fil (laktosfri)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
11726	Fil		frukt-/bär, 1% fett, låg laktoshalt	Fil (frukt & bär, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
32189	Fil		frukt-/bär, 2% fett, 1 ug vitamin d	Fil (frukt & bär)			1			Industriellt	Syrade mjölkprodukter	100 %	
30450	Fil		frukt-/bär, 2% fett, låg laktoshalt	Fil (frukt & bär, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
29128	Fil		naturell, fettfri	Fil (fettfri)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
680	Fil		naturell, 1% fett	Fil (lätt)			1	ettans fil		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
30449	Fil		naturell, 1% fett, låg laktoshalt	Fil (lätt, låg laktos)			1	ettans låg laktoshalt		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
617	Fil	TRUE	naturell, 3,5% fett	Fil			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
618	Fil		naturell, lätt 2% fett	Fil (lätt)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
11154	Fil		naturell, lätt 2% fett, låg laktoshalt	Fil (lätt, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
33200	Fil		smaksatt, 1% fett, laktosfri	Fil (laktosfri)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, EGGFREE
33264	Fil		smaksatt, 1% fett, laktosfri, delvis syntetiskt sötat	Fil (laktosfri)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
636	Fil		med sylt, 1% fett, låg laktoshalt	Fil (med sylt, låg laktoshalt)			1	ettans		Industriellt	Syrade mjölkprodukter	100 %	
33679	Filmjölk		1,5% fett, 1 ug vitamin d, probiotika	Filmjölk			1	ab-Filmjölk		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, SALTFREE, LOWCHOL, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
32737	Filmjölk		2,5% fett, 1 ug vitamin d, probiotika	Filmjölk			1	ab-Filmjölk		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
33678	Filmjölk		2% fett, 1 ug vitamin d, probiotika	Filmjölk			1	ab-Filmjölk		Industriellt	Syrade mjölkprodukter	100 %	UNSWEET, SOYAFREE, NAGLUFRE, LOWSALT, SALTFREE, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, EGGFREE
33584	Filmjölk		2% fett, probiotika	Filmjölk			1	ab-Filmjölk		Industriellt	Syrade mjölkprodukter	100 %	UNSWEET, SOYAFREE, LOWSALT, NAGLUFRE, SALTFREE, LOWCHOL, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33685	Filmjölk		acidophilus-bifidus, 1,5% fett, låg laktoshalt, probiotika	Filmjölk (låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	UNSWEET, SOYAFREE, NAGLUFRE, LOWSALT, SALTFREE, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, EGGFREE
616	Filmjölk		acidophilus, 2,5% fett, 1 ug vitamin d, probiotika	Filmjölk			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
33681	Filmjölk		0,4% fett, låg laktoshalt, 1 ug vitamin d, probiotika	Filmjölk (låg laktos)			1	aktiivipiimä		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, SALTFREE, LOWCHOL, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
29212	Filmjölk		ekologisk, fettfri, utan tillsatt vitamin d	Filmjölk (fettfri, ekologisk)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
32593	Filmjölk		fettfri, 0,5 ug vitamin d	Filmjölk (fettfri)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE, VITAMADD
612	Filmjölk		fettfri, 1 ug vitamin d	Filmjölk (fettfri)			1			Industriellt	Syrade mjölkprodukter	100 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE, VITAMADD
32595	Filmjölk		fettfri, laktosfri, 0,5 ug vitamin d	Filmjölk (fettfri, laktosfri)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE, VITAMADD
31900	Filmjölk		fettfri, laktosfri, 1 ug vitamin d	Filmjölk (fettfri, laktosfri)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE, VITAMADD
32594	Filmjölk		fettfri, låg laktoshalt, 0,5 ug vitamin d	Filmjölk (fettfri, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE, VITAMADD
11165	Filmjölk		fettfri, låg laktoshalt, 1 ug vitamin d	Filmjölk (fettfri, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, EGGFREE, VITAMADD
33852	Filmjölk		fettfri, 2 ug vitamin d	Filmjölk (fettfri)			1	valio eila		Industriellt	Syrade mjölkprodukter	100 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE, VITAMADD
611	Filmjölk	TRUE	hushållsfilmjölk, 0,8% fett, 1 ug vitamin d	Filmjölk			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
32592	Filmjölk		kärnmjölk, 0,3% fett, 0,5 ug vitamin d	Filmjölk			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE, VITAMADD
613	Filmjölk		kärnmjölk, 0,3% fett, 1 ug vitamin d	Filmjölk			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE, VITAMADD
33682	Filmjölk		lätt, 2%, låg laktoshalt, 1 ug vitamin d	Filmjölk (lätt, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	
33683	Filmjölk		lätt, 2% fett	Filmjölk (lätt)			1			Industriellt	Syrade mjölkprodukter	100 %	
33675	Filmjölk		lätt, 1% fett, låg laktoshalt, 1 ug vitamin d	Filmjölk (lätt, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	
33117	Filmjölk		valio plus, fettfri, låg laktoshalt, 2 ug vitamin d	Filmjölk (fettfri, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, LOWLACS, EGGFREE, VITAMADD
33729	Filmjölk		vanilj, 0,4% fett, låg laktoshalt, 0,9 ug vitamin d, probiotika	Filmjölk (lätt, vanilj, låg laktos)			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LOWSALT, SALTFREE, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, EGGFREE
824	Fisk	TRUE	medelvärde, strömming/siklöja/abborre/gädda	Fisk (strömming, aborre, gädda)	fiskar, sardell, sardeller, sardellfiléer, sardellfilé					Obehandlat	Fisk	100 %	
856	Fisk		rökt, medelvärde, fettsnål	Rökt fisk (fettsnål)						Rökt	Fiskprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, GLUTFREE, EGGFREE
33587	Fisk		vägt medelvärde	Fisk						Obehandlat	Fisk	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, GLUTFREE, LOWLACS, EGGFREE
75	Fiskbuljong	TRUE	utspädd	Fiskbuljong	fisk buljong, fiskbuljongtärning, fiskbuljongtärningar					Industriellt	Kryddsåser	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, GLUTFREE, FATFREE, EGGFREE
29010	Fiskbuljong		tärning	Fiskbuljongtärning						Industriellt	Kryddsåser	100 %	SOYAFREE, MILKFREE, LACSFREE, GLUTFREE, EGGFREE
31536	Fiskpinnar	TRUE	lax, otillredda	Fiskpinnar (lax)	fisk pinnar, fiskpinne, fisk pinne					Djupfryst	Fiskprodukter	100 %	
28946	Fläskfärs	TRUE	köttfärs av gris, 16% fett	Fläskfärs						Obehandlat	Gris	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
11513	Fläskfilé	TRUE	grisfilé, innerfilé, 4,5% fett	Fläskfilé	innerfilé av fläsk, fläskfilè, fläskfile, fläskfileer, fläskfiléer, fläskfilèer					Obehandlat	Gris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
703	Fläskkotlett	TRUE	griskotlett, grisrygg, tjockt fettlager	Fläskkotlett	fläsk kotlett, fläskkotletter, fläsk kotletter					Obehandlat	Gris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, SALTFREE, GLUTFREE, EGGFREE
713	Fläskkött	TRUE	medelvärde	Fläskkött	fläsk, fläsk kött, griskött, gris kött					Obehandlat	Gris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, SALTFREE, GLUTFREE, EGGFREE
34189	Fläskkött		sortiment 0, såskött, rå	Fläskkött						Obehandlat	Gris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, MILKFREE, GLUTFREE, EGGFREE
31144	Fläskkött		strimlat, marinerat, rått	Fläskkött (strimlat, marinerat)						Blandat	Gris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, SALTFREE, GLUTFREE, EGGFREE
34184	Fläskkött		rapsgris, griskött, strimlat	Fläskkött (strimlat)						Obehandlat	Gris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, MILKFREE, GLUTFREE, EGGFREE
709	Fläsklägg	TRUE	grislägg	Fläsklägg	fläsklägg, grislägg					Obehandlat	Gris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, SALTFREE, GLUTFREE, EGGFREE
708	Fläskspäck	TRUE	ryggfläsk, gris, späck	Fläskspäck	späck av fläsk, fläsk späck					Obehandlat	Gris	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, SALTFREE, GLUTFREE, EGGFREE
