id	name	energi, beräknad (kJ)	kolhydrater, digererbara (g)	fett, totalt (g)	protein, totalt (g)	alkohol (g)	fiber, totalt (g)	organiska syror, totalt (g)	sockeralkoholer (g)	stärkelse, totalt (g)	sockerarter, totalt (g)	fruktos (g)	galaktos (g)	glukos (g)	laktos (g)	maltos (g)	sackaros (g)	polysackarider, icke-cellulosa, lösliga (g)	fiber, olöslig (g)	fettsyror, totalt (g)	fettsyror, fleromättade (g)	fettsyror, enkelomättade cis (g)	fettsyror, mättade (g)	fettsyror, trans (g)	fettsyror, n-3 fleromättade (g)	fettsyror, n-6 fleromättade (g)	fettsyra 18:2 cis,cis n-6 (linolsyra) (mg)	fettsyra 18:3 n-3 (alfa-linolensyra) (mg)	fettsyra 20:5 n-3 (EPA) (mg)	fettsyra 22:6 n-3 (DHA) (mg)	kolesterol (GC) (mg)	steroler, totalt (mg)	kalcium (mg)	järn (mg)	jodid (jod) (µg)	kalium (mg)	magnesium (mg)	natrium (mg)	salt (mg)	fosfor (mg)	selen (µg)	zink (mg)	tryptofan (mg)	folat, total (µg)	niacinekvivalenter (mg)	niacin (nikotinsyra+nikotinamid) (mg)	pyridoxin vitamerer (hydroklorid) (mg)	riboflavin (mg)	tiamin (vitamin B1) (mg)	vitamin B12 (kobalamin) (µg)	vitamin C (askorbinsyra) (mg)	vitamin A RAE (µg)	karotenoider, totalt (µg)	vitamin D (µg)	vitamin E, alfatokoferol (mg)	vitamin K, totalt (µg)
9	Sötsak, marmelad	1300	75	0.1	0.1	0	1.8	0.4	0	15	60	0	0	9.3	0	6.8	43.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	9	0.3	4	20	2	72	183.5	7	0.4	0.1	2.4	0	0.2	0.1	0	<0.01	0	0	1	0.8	14.5	0	0.3	03.23
33447	Sötsak, marshmallow	1563	86.6	0.5	4.3	0	0	0	0	0	86.6	7.4	0	8.9	0	0.3	69.9	0	0	0.5	0.1	0.3	<0.1	0	<0.1	<0.1	91	38	0	0	<0.1	2.3	0.3	<0.1	3.5	1.4	<0.1	0.3	0.8	<0.1	0.4	<0.1	0	0	0	0	0	0	0	0	0	0	0	0	<0.1	00.54
29687	Sötsak, salmiak	1546	86	0.1	4.6	0	0.3	0	0	26	60	0	N/A	0	0	0	60	N/A	N/A	0.1	0	0	0.1	0	0	0	0	0	0	0	0	1	31	1.8	12	50	25	160	407.7	26	1	0.1	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0
12	Sötsak, salmiakpastill	1240	63	0.2	0.1	0	20	0	0	30	33	0	N/A	0	0	0	33	N/A	N/A	0.1	0	0	0.1	0	0	0	0	0	0	0	0	1	31	1.8	12	50	25	160	407.7	26	1	0.1	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0
34797	Sötsak, salmiakpastill, sockerfri	799	0	0.2	0.1	0	N/A	0	39	0	0	0	N/A	0	0	0	0	N/A	N/A	0.1	0	0	0.1	0	0	0	0	0	0	0	0	1	31	1.8	12	50	25	16	40.8	26	1	0.1	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0
35	Sötsak, sockerfri	812	0	0	0	0	34	N/A	54	0	0	0	0	0	0	0	0	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	N/A	270	2.4	N/A	290	100	70	178.4	2.4	20	0.1	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0
33432	Sötsak, suffeli chokladvåffla, våffla, toffeefyllning och mjölkchoklad, fazer	2095	60.1	26.9	3.8	0	1.5	0	0	11.9	46.1	<0.1	0	0.6	3.9	0.4	41.1	0.4	1.1	25.8	1.6	5.9	18.3	<0.1	<0.1	1.5	1537	63	0	0	1	38	70.7	0.7	10.1	241.9	27.8	100	254.8	88.6	2.5	0.5	50.3	6.2	1.1	0.3	00.05	00.15	00.04	0.1	0.3	0.7	34.6	<0.1	1.1	2.7
11	Sötsak, toffee	1751	74.3	12.3	1.9	0	0	0	0	0	74.3	0	0	33	0.3	0	41	0	0	11.2	0.3	1	9.8	0.1	<0.1	0.2	203	30	0	0	5.4	4.9	64	0.8	12	100	16	170	433.2	60	0.5	0.3	0.2	0	<0.1	0	0	0.1	0	0	0	21.2	13.7	0	0.2	01.45
553	Talg, rått nötfett	3684	0	99	1.2	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	87	7.8	31.1	46.2	1.8	1.5	6.2	5924	1065	0	87	109	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	24.5
901	Te	1	0	0	<0.1	0	0	N/A	N/A	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	<0.1	1	14	<0.1	0.3	0.8	1.4	<0.1	<0.1	0	3	0	0	0	<0.01	0	0	0	0	0	0	0	00.27
917	Te, citrontepulver, otillredd, snabbte, sötat med socker	1629	95	0	0.4	0	0	0.5	0	0	95	0	0	35	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5	79	6.4	200	450	270	73	186	330	0	<0.1	0	1.1	0	0	<0.01	0	0	0	80	0	0	0	0	00.02
30380	Te, iste	138	8	0	<0.1	0	0	<0.1	0	0	8	<0.1	0	<0.1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.3	<0.1	1.3	14.2	0.2	0.3	0.7	1.4	<0.1	<0.1	0	2.9	<0.1	<0.1	<0.01	<0.01	<0.01	0	0.4	<0.1	0.2	0	<0.1	00.25
923	Te, örtte	0	0	0	0	0	0	N/A	N/A	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.1	N/A	0	1	0	0	1	<0.1	0	0	1	0	0	0	0	<0.01	0	0	0	0	0	0	N/A
937	Tee, grönt te	1	0	0	<0.1	0	0	N/A	N/A	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	<0.1	1	14	<0.1	0.3	0.8	1.4	<0.1	<0.1	0	0	0	0	0	<0.01	0	0	3	0	0	0	0	00.27
33211	Tilapia, importerad fisk	404	0	1.7	20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0.4	0.5	0.6	0	0.2	0.2	158	33	5	86	50	N/A	10	0.6	4	302	27	52	132.5	170	41.8	0.3	210	24	7.4	3.9	0.2	00.06	00.04	1.6	0	3.8	0	3.1	0.4	1.4
33251	Tilapia, ugnsstekt	543	0	2.6	26.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0.5	1	0.9	0	0.2	0.3	285	45	5	130	57	N/A	14	0.7	4	380	34	56	142.7	204	54.4	0.4	265	6	9.2	4.7	00.15	00.07	00.09	1.9	0	0	0	3.7	0.8	0.9
11194	Timjan	1183	26.9	7.4	9.1	0	37	<0.1	N/A	25.2	1.7	N/A	N/A	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	55	140.1	N/A	4.6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	189.3	3159	0	7.5	1714.5
33501	Tofu, sojapreparat	343	1.6	4.8	8.1	0	0.3	0	0	1	0.6	0	N/A	0	0	0	0.6	0.1	0.2	4.6	2.7	1.2	0.7	0	<0.1	2.7	2380	46	0	0	0	123.8	350	5.4	N/A	121	30	7	17.8	97	8.9	0.8	126	15	2.2	0.2	00.06	00.05	00.08	0	0.2	0	N/A	0	<0.1	2.4
352	Tomat	95	3.5	0.3	0.6	0	1.4	0.4	0	0.1	3.4	2	N/A	1.3	0	0	<0.1	0.2	0.2	0.2	<0.1	<0.1	<0.1	0	<0.1	<0.1	83	7	0	0	0.3	7.4	8.6	0.2	1	237.1	8.3	2.2	5.5	25.9	0.5	<0.1	9	11.6	0.8	0.7	00.08	00.04	00.06	0	14.1	66.8	4106.2	0	0.7	5
30444	Tomat, soltorkad, i olja	951	17.5	14.1	5.1	0	5.8	N/A	N/A	0	17.5	10.5	N/A	6.7	0	0	0.3	N/A	N/A	12.6	2.1	8.6	1.9	0	<0.1	2	1982	39	0	0	0	N/A	47	2.7	N/A	1565	81	266	677.8	139	3	0.8	37	23	4.2	3.6	00.32	00.38	00.19	0	101.8	64	771	0	<0.1	N/A
353	Tomatketchup	382	19.2	0.4	1.2	0	1.2	0.7	0	0	19.2	3.8	0	4.3	0	0	11.1	0.4	0.8	0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	47	16	0	0	0.4	8.9	28	1	45	400	18	1020	2599	40	0.6	0.2	16	5	0.9	0.6	00.16	00.16	00.24	0	8	425.6	15447.6	0	2.3	6
31545	Tomatketchup, mindre salt och socker, felix	318	16.7	0.2	0.5	0	1.6	0.5	0	4.8	11.8	1.7	0	1.1	0	0	7.5	0.2	0.2	0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	71	6	0	0	0.2	6.4	11.2	0.2	1.3	199.1	9.2	613.1	1562.2	23.5	0.5	<0.1	7.5	12.1	0.7	0.6	00.07	00.03	00.05	0	11.8	25.2	8145.4	0	0.6	04.17
354	Tomatpuré	234	8	0.5	4.5	0	1	0.6	0	0.2	7.8	4.7	0	3	0	0	<0.1	0.6	0.4	0.2	0.1	<0.1	<0.1	0	<0.1	0.1	125	11	0	0	0	11.1	11.3	0.4	26.5	362.5	13.8	200	509.6	37.5	0.8	0.3	36	8	4.1	3.5	00.18	00.05	00.09	0	33	10.9	23417.5	0	1	7.5
862	Tonfisk	584	0	4.9	23.7	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	4.3	1.4	1.6	1.3	0	1.3	<0.1	53	0	283	890	34.3	N/A	16	1.3	30	400	33	47	119.8	230	36	0.7	261	15	17.2	12.8	00.46	00.13	0.1	4	0	26	0	7.2	1	0.2
828	Tonfisk, i olja	794	0	9	27.1	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	8.1	4.5	1.9	1.3	0	0.6	3.9	3877	423	23	190	48.7	N/A	13	4.8	14	470	43	480	1223	310	42	2	297	2.2	21.1	16.1	00.43	00.09	00.04	5	0	6	0	1.7	0.9	6.4
11067	Tonfisk, i vatten	415	0	0.9	22.4	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0.6	0.2	0.2	0.2	0	0.2	<0.1	<1	0	20	140	48.7	N/A	8	1	13	230	27	320	815.4	27	78	0.7	260	4.6	18.7	14.4	00.35	00.11	00.02	4	0	17	0	4	0.3	0.3
11059	Tonfisk, medelvärde	565	0	5	22.4	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	4.4	2.4	1	0.8	0	0.4	2	1939	212	22	165	48.7	N/A	10.5	2.9	13.5	350	35	400	1019.2	168.5	42	1.4	360	2.8	21.3	15.2	00.39	00.05	00.03	4.5	0	6	0	1.5	1.2	03.35
29501	Tonic vatten	151	8.9	0	0	0	0	0	0	0	8.9	0	0	0	0	0	8.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	<0.1	0.4	0.2	<0.1	4	10.2	<0.1	<0.1	<0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
804	Torsk	321	0	0.8	17.2	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0.5	0.3	<0.1	0.1	0	0.3	<0.1	7	2	87	195	65.2	0.3	28	0.2	105	340	21	58	147.8	160	27	0.4	210	16	5.5	2	00.22	00.05	00.05	1	0	1.9	0	7	1	0.1
441	Tranbär	136	3.5	0.7	0.4	0	3.3	1.4	N/A	0	3.5	1.2	N/A	2.2	0	0	<0.1	0.5	2.8	0.3	0.3	<0.1	<0.1	0	0.1	0.1	125	143	0	0	0	17.8	13	0.7	1	25	8	0.9	2.3	10	0.1	0.2	8	2	0.2	0.1	00.06	00.07	00.05	0	20	1.8	50	0	0.9	9
34240	Trattkantarell	101	0.4	0.8	2.2	0	3.2	N/A	N/A	0.2	0.2	<0.1	N/A	<0.1	0	<0.1	<0.1	N/A	N/A	0.3	0.2	<0.1	<0.1	0	<0.1	0.2	170	<1	0	0	0	N/A	3.6	0.8	1	450	10	4.5	11.4	50	18	0.8	N/A	11	3.9	3.9	00.04	00.26	00.14	0	0.2	110.3	1329.4	15.4	0	N/A
364	Trädgårdskrasse	114	0.7	1.4	1.4	0	3.3	<0.1	0	0.1	0.6	0.2	N/A	0.2	0	0	0.2	0.8	2.5	0.2	0.1	<0.1	<0.1	0	0.1	<0.1	29	101	0	0	0	19.9	70	1	0	150	40	0	0	35	0.2	0.7	23	30	1.4	1	0.1	00.19	00.15	0	59	178.4	5233.5	0	0.9	250
66	Tuggummi	1595	92.7	0	0	0	2.4	N/A	N/A	11.7	81	0	N/A	0	0	0	81	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	N/A	1152	7.4	N/A	41	156	24	61.1	4	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
793	Tunga, nöt	839	0	15	16.7	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	12.3	0.6	5.7	6	0	0.2	0.4	367	87	11	0	51.7	0.5	7	2.8	3	270	18	96	244.6	160	13.5	3.2	260	19	9.3	5	00.13	00.29	00.12	5	0	10.7	68	0.2	0.2	N/A
855	Vaktelägg	605	0.4	9.2	12.9	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	8.3	1.5	3.9	2.9	0	0.3	1.2	1079	85	20	190	385	0	57	1.7	42.3	130	13	110.4	281.4	210	33	1.4	209	58.3	3.6	<0.1	00.15	01.19	00.13	1.6	0	263.2	702.7	2.2	1.9	0.8
11188	Vanillinsocker	1698	99.9	0	0	0	0	0	N/A	0	99.9	0	N/A	0	0	0	99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	<0.1	5	2	0.1	0.1	0.2	0.1	0.5	<0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33907	Vassledryck, gefilus, låg laktoshalt, vitaminer, probiotika	195	10.5	0.1	0.4	0	0	0.4	0	0	10.5	3.6	0	2.3	0.7	0	3.9	0	0	<0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	15	7	0	0	0.2	5.7	28.7	0.2	0.8	135	10.3	10.4	26.6	37.9	0.3	0.1	6.6	8.3	0.4	0.3	00.06	00.04	00.05	0.4	40	1.8	31	1	<0.1	00.13
34983	Vassleprotein, koncentrat	1650	9	6	75	0	0	N/A	0	0	9	0	4.5	4.5	0.1	0	0	0	0	5.9	0.2	1.9	3.8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	78.4	199.8	N/A	N/A	N/A	1800	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
11092	Vasslepulver, för livsmedelsindustri	1569	78	1.1	11.9	0	0	0	0	0	78	0	0	0	78	0	0	0	0	1	<0.1	0.3	0.6	0	0	<0.1	19	0	0	0	5	N/A	790	0.9	57.6	1980	150	1090	2777.3	770	11	1.2	200	22	4.3	0.9	01.01	2.4	0.5	2.4	5	15	0	0	0	0
922	Vatten, kranvatten	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	N/A	0	0	1	2.5	0	<0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30214	Vattenkastanj	407	20.9	0.1	1.4	0	3	N/A	0	16.1	4.8	0	N/A	N/A	0	N/A	2.8	N/A	N/A	<0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	32	5	0	0	0	N/A	11	<0.1	<0.1	584	22	14	35.7	63	0.7	0.5	N/A	16	1	1	1.8	0.2	00.14	0	4	0	0	0	1.2	0.3
11055	Vattenmelon, skalad	156	7.1	0.1	0.9	0	1.1	0.4	0	0	7.1	2.3	N/A	1.3	0	0	3.4	0.1	0	0.1	<0.1	<0.1	<0.1	0	0	<0.1	50	0	0	0	0	1.3	7	0.5	1	100	8	2	5.1	10	0.1	0.1	2	2	0.2	0.2	00.14	00.02	00.03	0	11	23.4	4861.8	0	<0.1	0.2
28931	Vattenmelon, vägd med skal	86	3.9	<0.1	0.5	0	0.6	0.2	0	0	3.9	1.3	N/A	0.7	0	0	1.9	<0.1	0	<0.1	<0.1	<0.1	<0.1	0	0	<0.1	28	0	0	0	0	0.7	3.9	0.3	0.6	55	4.4	1.1	2.8	5.5	<0.1	<0.1	1.1	1.1	0.1	0.1	00.08	00.01	00.02	0	6	12.9	2674	0	<0.1	00.11
11287	Vegetabilisk matfett 28%, mini lätta	1140	0.3	28	2	0	0	<0.1	0	0	0.3	0	0	0	0.3	0	0	0	0	26.7	4.6	11.9	10.1	N/A	1.1	3.4	N/A	N/A	0	0	0	71.8	18.5	0.1	1.8	17.9	3.5	600	1528.8	11.7	0.3	<0.1	5.3	1.4	<0.1	<0.1	<0.01	00.02	<0.01	0	0.1	800	0.2	20	3	12.9
30612	Vegetabilisk matfett 30 %, keiju kevyt	1267	9	30	0.2	0	0	<0.1	0	8.2	0.8	0	0	0	0.8	0	0	0	0	28.6	9	11.5	7.7	0.5	4.6	4.3	N/A	N/A	0	0	0	82.7	17.4	0.1	4.3	23.1	4.1	600	1528.8	19.1	0.4	<0.1	4.4	3.5	<0.1	<0.1	<0.01	00.02	<0.01	<0.1	<0.1	800	0.3	20	3	17.08
11739	Vegetabilisk matfett 35%, becel pro-activ	1343	2.5	35	0.1	0	0	0.3	0	2.4	<0.1	0	0	0	<0.1	0	0	0	0	33.2	16	7.8	9.1	N/A	2.5	13.5	N/A	N/A	0	0	0	7500	7.6	<0.1	0.5	5.7	1.2	240	611.5	3.6	0.1	<0.1	1.7	0.5	<0.1	<0.1	<0.01	<0.01	<0.01	<0.1	<0.1	800	0.2	10	10	40
32343	Vegetabilisk matfett 38%, becel lätt	1450	2.9	38	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	36	17.1	11.5	7.1	0.3	3.5	13.6	N/A	N/A	0	0	0	85.2	4.1	<0.1	<0.1	0.6	1.4	400	1019.2	1.1	<0.1	<0.1	0	0	0	0	0	0	0	0	0	800	0	20	13	06.36
32350	Vegetabilisk matfett 38%, becel lätt oliv	1448	2.9	38	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	36.3	15.4	10.7	7	0.3	2.8	12.6	N/A	N/A	0	0	0	73.3	4.1	<0.1	<0.1	0.6	1.4	400	1019.2	1.1	<0.1	<0.1	0	0	0	0	0	0	0	0	0	800	1.4	20	7	05.07
34944	Vegetabilisk matfett 55 %, keiju rypsi	2035	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.9	12.7	24.7	15.5	0	3.8	8.8	8818	3827	0	0	2.1	261.8	3.4	<0.1	<0.1	0.3	1.3	348.7	888.6	0.6	<0.1	<0.1	0	0	0	0	0	0	0	0	0	800	0	20	7	53.35.00
33496	Vegetabilisk matfett 70%, becel gold, 20 ug vitamin d	2607	0.5	70	0.5	0	0	<0.1	0	0	0.5	0	0	0	0.5	0	0	0	0	66.5	32	17.2	17.2	<0.1	6.2	25.8	N/A	6214	0	0	0	131.3	15.3	<0.1	1.4	16.4	2.5	400	1019.2	9.7	0.3	<0.1	4.4	0.6	<0.1	<0.1	<0.01	00.02	<0.01	0	<0.1	800	1.5	20	23.4	06.36
30617	Vegetabilisk matfett 70%, keiju laktosfri, 20 ug vitamin d	2590	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	16.3	31.4	21	0.3	5.4	10.9	N/A	N/A	0	0	0	228.5	2.5	0.1	<0.1	0.3	1	300	764.4	0.5	<0.1	<0.1	0	0	0	0	0	0	0	0	0	800	0.2	20	10	44.16.00
33487	Vegetabilisk matfett 70 %, keiju laktosfri, catering, 20 ug vitamin d	2590	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	16.3	31.4	21	0.3	5.4	10.9	N/A	N/A	0	0	0	228.5	2.5	0.1	<0.1	0.3	1	300	764.4	0.5	<0.1	<0.1	0	0	0	0	0	0	0	0	0	800	0.2	20	10	44.16.00
33726	Vegetabilisk matfett 70%, medelvärde av industriella produkter	2596	0.2	70	0.2	0	0	<0.1	0	0	0.2	0	0	0	0.2	0	0	0	0	68.1	21.5	26.7	19.7	0.2	5.7	15.8	15844	5689	0	0	0	196.2	6.8	0.1	0.5	5.6	1.5	333.3	849.2	3.6	0.1	<0.1	1.5	0.2	<0.1	<0.1	<0.01	<0.01	<0.01	0	<0.1	800	0.7	20	14.5	31.57.00
34942	Vegetabilisk matfett 75 %, keiju rypsi	2796	0.7	75	0.5	0	0	<0.1	0	0	0.7	0	0.3	0.3	<0.1	0	0	0	0	72.2	17.4	34	20.8	<0.1	5.2	12.1	12107	5249	0	0	3	358.7	20.5	<0.1	2.3	24.3	3.1	355	904.5	14.1	0.4	<0.1	6.9	0.6	0.1	<0.1	<0.01	00.03	<0.01	<0.1	0.2	800	0.5	20	9	73.19.00
35006	Vegetabilisk oljeprodukt 70 %, flytande	2590	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.9	22.5	40.3	5.1	0	7.3	15.1	15131	7346	0	0	3.7	471.9	2.9	<0.1	<0.1	0.3	1.3	348.6	888.2	0.6	<0.1	<0.1	0	0	0	0	0	0	0	0	0	0	0	0	12.9	101.45.00
32354	Vegetabilisk oljeprodukt 80 %, flytande, keiju rypsi	2960	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.7	25.4	46.5	5.4	0.4	8.5	16.9	N/A	N/A	0	0	0	544.4	2.6	<0.1	<0.1	0.3	1.3	400	1019.2	0.6	<0.1	<0.1	0	0	0	0	0	0	0	0	0	800	0	20	16	117.16.00
32553	Vegetabilisk oljeprodukt 80 %, flytande, medelvärde av industriella produkter	2995	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.3	27.8	42.7	6.5	0.4	7.2	20.6	20618	7169	0	0	0	470.2	2.4	<0.1	<0.1	0.3	1.2	350.6	893.4	0.6	<0.1	<0.1	0	0	0	0	0	0	0	0	0	780.1	1.3	11.9	17.6	95.09.00
32431	Vegetabilisk oljeprodukt 80 %, flytande, rypsolja, sunnuntai	2953	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.7	25.3	46.7	6.5	0.2	8.4	16.9	N/A	N/A	0	0	0	526.5	2.6	<0.1	<0.1	0.3	1.3	400	1019.2	0.6	<0.1	<0.1	0	0	0	0	0	0	0	0	0	800	0	10	16	112.9
32348	Vegetabilisk oljeprodukt 82 %, flytande, becel	3034	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.4	38.6	29.3	8	0.6	5.1	33.5	N/A	N/A	0	0	0	362.5	0.5	<0.1	0	0	0	2.5	6.4	0	<0.1	0	0	0	0	0	0	0	0	0	0	720	0	7.5	24	54.3
32344	Vegetabilisk oljeprodukt 82 %, flytande, flora culinesse	3034	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.4	21.9	48.3	6.1	0.6	6.7	15.2	N/A	N/A	0	0	0	447.6	3.9	<0.1	<0.1	0.6	2.1	600	1528.8	1	<0.1	<0.1	0	0	0	0	0	0	0	0	0	800.4	5.3	10	14.5	94.39.00
34927	Vegetailisk matfett 39 %, lätta original	1472	1.5	39	0.2	0	0	<0.1	0	1.3	0.2	0	0.1	0.1	<0.1	0	0	0	0	37.4	7.4	17.9	12.2	<0.1	1.8	5.6	5626	1786	0	0	1.4	133.7	11.2	0.1	0.8	8.7	2.8	583.2	1486.1	5.8	0.2	<0.1	2.3	0.2	<0.1	<0.1	<0.01	<0.01	<0.01	<0.1	<0.1	800.2	0.2	20	4.4	26.24.00
114	Veteflingor	1362	58.7	2.2	10.6	0	12.9	N/A	0	58	0.7	0.1	N/A	0.1	0	0	0.5	1	8.9	1.3	0.9	0.2	0.2	0	<0.1	0.8	792	61	0	0	0	74.4	25	5	30	440	114	4	10.2	330	9.5	3.3	160	50	7.7	5	00.24	00.08	00.19	0	0	0.4	224.1	0	1	2.6
115	Vetegroddar	1508	31	10	29.4	0	14	N/A	N/A	14.6	16.4	0.6	N/A	0.6	0	0	15.2	1.3	12.7	6.8	4.4	1.1	1.2	0	0.6	3.8	3825	568	0	0	0	411.4	41	8.9	5	1060	293	2.3	5.9	1000	9.5	17.8	340	213	9.9	4.2	01.05	01.03	1.7	0	0	5.1	848.7	0	22.1	4
34230	Vild rucola, sandsenap	116	2	0.7	2.6	0	1.6	N/A	0	0	2	0.7	0	0.7	0	0	0.7	N/A	N/A	0.4	0.3	<0.1	<0.1	0	0.2	0.1	130	170	0	0	0	N/A	160	1.5	1	369	47	10	25.5	52	0.3	0.5	36	97	0.9	0.3	00.07	00.09	00.04	0	15	118.2	4979	0	0.4	108.6
11069	Vin, alkoholfritt	82	4.5	<0.1	0.1	0	0	0.1	0	0	5.3	0.4	0	0.4	0	0	4.5	0	0	<0.1	<0.1	0	<0.1	0	0	0	0	0	0	0	0	6.6	5.6	<0.1	0	17.1	1	1	2.5	2.7	<0.1	0	0.7	0	<0.1	<0.1	00.13	<0.01	<0.01	0	0.2	0	0	0	0	01.07
904	Vin, medelvärde, 8-15 vol-% alkohol	284	0.5	0	0.3	9	0	0.7	0	0	0.5	0.2	N/A	0.2	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	19	0.6	2	73	8	3.4	8.7	8	0.1	<0.1	0	0.5	0.1	0.1	00.02	0	0	0	0	0	0	0	0	0
28928	Vinblad, inlagd i saltlag	101	0.2	0	3.6	0	4.5	N/A	N/A	0.1	0.1	0	N/A	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	N/A	N/A	N/A	N/A	0	N/A	390	2.3	N/A	45	41	2210	5631.1	35	0.9	0.3	N/A	78	0.5	0.5	00.14	00.24	00.08	0	15	136.9	N/A	0	1.8	97.3
28932	Vindruva, medelvärde, vägd med kärnor, grön/mörk	295	14.7	0.4	0.6	0	1	0.8	0	0	14.7	7.4	N/A	7.2	0	0	<0.1	0.7	0.8	<0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	27	9	0	0	0	19	9.1	0.9	0.9	191.8	6.8	4.8	12.1	22.7	0.5	<0.1	2.9	1.9	0.2	0.2	00.04	00.04	00.05	0	4.6	2.6	99.7	0	0.6	18.05
423	Vindruvor, medelvärde, kärnfria, gröna/mörka	308	15.5	0.4	0.6	0	1.1	0.8	0	0	15.5	7.8	N/A	7.6	0	0	0.1	0.7	0.9	<0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	28	9	0	0	0	20	9.6	1	1	201.8	7.2	5	12.7	23.9	0.5	<0.1	3	2	0.2	0.2	00.04	00.04	00.05	0	4.8	2.7	104.9	0	0.6	19
929	Vinäger, vinättika	86	0.5	0	0	0	0	6	0	0	0.5	0.2	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	1.9	<0.1	0.2	7.3	0.8	0.3	0.9	0.8	<0.1	<0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34989	Vitaminvatten, vitamin well, fruktos	71	4.2	0	0	0	0	0	0	0	4.2	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<0.1	2.9	<0.1	0.2	<0.1	0	10.2	26	<0.1	<0.1	1	0	20	3.2	3.2	0	0	0	0.2	16	0	0	1.5	1.2	0
320	Vitkål, huvudkål	116	4.1	0.2	1.2	0	2.1	0.2	0	0	4.1	1.7	N/A	1.9	0	0	0.5	0.9	1.1	0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	28	48	0	0	0	14.8	42	0.4	1	320	14	5	12.7	40	1.5	0.2	21	29.9	0.8	0.4	00.16	00.05	00.07	0	37.4	5.5	218	0	<0.1	60
